260.0	266.0
41.0	45.0
70.0	74.0
222.0	228.0
198.0	203.0
223.0	229.0
1915.0	1946.0
42.0	46.0
465.0	474.0
251.0	257.0
68.0	72.0
463.0	472.0
2312.0	2349.0
186.0	191.0
223.0	230.0
118.0	122.0
40.0	44.0
31.0	34.0
281.0	287.0
155.0	160.0
73.0	77.0
3846.0	3921.0
6287.0	110.0
1897.0	1928.0
435.0	444.0
75.0	79.0
282.0	288.0
2178.0	2212.0
1708.0	1737.0
16.0	18.0
186.0	203.0
198.0	191.0
167.0	172.0
2989.0	3035.0
3344.0	3400.0
1262.0	1283.0
189.0	194.0
297.0	303.0
1429.0	1451.0
3902.0	3921.0
212.0	218.0
427.0	436.0
5091.0	5195.0
10701.0	257.0
252.0	258.0
1923.0	1954.0
3474.0	3535.0
273.0	279.0
455.0	464.0
221.0	227.0
3402.0	3463.0
8497.0	2821.0
282.0	287.0
281.0	288.0
174.0	179.0
454.0	463.0
6287.0	113.0
253.0	259.0
41.0	46.0
42.0	45.0
1455.0	1478.0
967.0	985.0
1925.0	1954.0
969.0	987.0
41.0	44.0
457.0	450.0
1103.0	1123.0
1926.0	1957.0
3847.0	3921.0
456.0	465.0
432.0	441.0
1925.0	1956.0
2590.0	2633.0
4705.0	4799.0
142.0	147.0
37.0	40.0
41.0	43.0
10340.0	74.0
41.0	41.0
2178.0	896.0
39.0	42.0
2777.0	2821.0
40.0	41.0
1923.0	1956.0
2028.0	2060.0
41.0	42.0
2239.0	2274.0
224.0	230.0
191.0	196.0
1871.0	1901.0
2209.0	2243.0
4861.0	4957.0
11371.0	2747.0
3794.0	3869.0
1937.0	1968.0
7.0	8.0
4341.0	4422.0
341.0	348.0
3551.0	3614.0
4716.0	4810.0
2050.0	2082.0
4334.0	4415.0
10701.0	74.0
67.0	71.0
4142.0	4222.0
1440.0	1463.0
3847.0	3922.0
3648.0	3717.0
3397.0	3458.0
339.0	370.0
9334.0	383.0
1501.0	1524.0
3395.0	3456.0
10701.0	72.0
1708.0	134.0
950.0	968.0
224.0	229.0
849.0	1737.0
1269.0	1291.0
817.0	183.0
1250.0	1271.0
42.0	44.0
3850.0	3925.0
1223.0	987.0
2186.0	2220.0
2312.0	2410.0
4132.0	4212.0
1434.0	1456.0
3626.0	3694.0
1906.0	1937.0
1251.0	1272.0
42.0	42.0
3851.0	3921.0
2982.0	3028.0
4119.0	4198.0
2989.0	2995.0
1708.0	133.0
1928.0	1959.0
109.0	113.0
1914.0	1945.0
1926.0	3400.0
3902.0	3925.0
251.0	74.0
70.0	257.0
3850.0	3921.0
8217.0	78.0
951.0	969.0
1876.0	110.0
2703.0	2747.0
1708.0	1736.0
3846.0	3925.0
6906.0	257.0
2622.0	2666.0
881.0	896.0
1652.0	2349.0
9917.0	372.0
1241.0	1262.0
6989.0	1901.0
340.0	347.0
3566.0	3629.0
42.0	43.0
190.0	195.0
1501.0	1937.0
200.0	205.0
362.0	370.0
5520.0	450.0
62.0	66.0
4865.0	4961.0
1447.0	1470.0
455.0	465.0
8821.0	203.0
3340.0	3396.0
165.0	170.0
7609.0	1928.0
42.0	41.0
990.0	1008.0
8002.0	3400.0
7542.0	78.0
30.0	32.0
3020.0	3066.0
10158.0	2220.0
1290.0	1312.0
10158.0	203.0
7525.0	147.0
5817.0	3463.0
992.0	78.0
1477.0	296.0
6287.0	4958.0
2037.0	2069.0
11371.0	3699.0
456.0	464.0
2605.0	2648.0
9140.0	78.0
8056.0	78.0
341.0	347.0
1442.0	1947.0
1266.0	1287.0
2169.0	2203.0
339.0	347.0
104.0	108.0
454.0	465.0
3685.0	3756.0
10912.0	349.0
7.0	390.0
339.0	348.0
9783.0	78.0
68.0	41.0
1223.0	3035.0
2037.0	78.0
1926.0	1947.0
7630.0	4423.0
10210.0	259.0
1266.0	1283.0
1034.0	3400.0
849.0	864.0
339.0	346.0
251.0	72.0
68.0	257.0
39.0	41.0
